order_id,customer_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_city,review_score,product_id,product_category_name_english,freight_value,price,waktu_untuk_satu_order,lama_pengiriman
order_id 76041,customer_id 76041,2018-01-23 17:34:42,2018-01-23 18:07:24,2018-01-29 18:53:19,2018-01-30 17:04:41,2018-02-16,sao paulo,5.0,product_id 9442,housewares,9.34,15.55,167.49972222222223,22.189444444444444
order_id 52679,customer_id 52679,2018-04-19 09:31:18,2018-04-19 09:52:37,2018-04-19 21:52:43,2018-04-25 21:07:32,2018-05-14,sao carlos,5.0,product_id 21167,pet_shop,12.79,49.99,155.6038888888889,143.24694444444444
order_id 59253,customer_id 59253,2018-08-04 00:42:23,2018-08-04 00:50:19,2018-08-08 16:18:00,2018-08-14 19:18:47,2018-08-20,rio de janeiro,5.0,product_id 23702,furniture_living_room,16.79,85.8,258.6066666666667,147.01305555555555
order_id 75479,customer_id 75479,2017-08-15 21:32:42,2017-08-15 22:15:17,2017-08-17 16:25:12,2017-08-24 18:17:31,2017-10-16,rio das ostras,1.0,product_id 27503,bed_bath_table,15.1,49.9,212.74694444444444,169.87194444444444
order_id 76694,customer_id 76694,2017-09-15 11:44:50,2017-09-16 02:55:54,2017-09-21 11:44:02,2017-10-03 22:42:09,2017-10-11,arraial do cabo,5.0,product_id 151,bed_bath_table,23.98,159.0,442.9552777777778,298.9686111111111
order_id 83466,customer_id 83466,2017-06-09 01:00:53,2017-06-09 01:22:44,2017-06-14 13:57:51,2017-06-19 18:54:26,2017-07-04,rio de janeiro,5.0,product_id 5372,telephony,14.1,17.99,257.8925,124.94305555555556
order_id 69952,customer_id 69952,2017-08-07 12:25:53,2017-08-07 12:43:42,2017-08-09 19:47:40,2017-09-18 20:37:44,2017-08-29,rio de janeiro,1.0,product_id 12482,computers_accessories,15.1,49.95,1016.1975,960.8344444444444
order_id 34679,customer_id 34679,2018-06-27 19:49:43,2018-06-27 20:11:51,2018-06-28 14:24:00,2018-06-29 21:18:50,2018-07-12,guarulhos,1.0,product_id 16626,construction_tools_construction,8.2,65.9,49.485277777777775,30.913888888888888
order_id 33516,customer_id 33516,2017-02-15 00:24:14,2017-02-15 01:06:01,2017-02-15 11:37:48,2017-02-21 13:14:39,2017-03-14,guarulhos,1.0,product_id 2360,furniture_decor,10.96,29.99,156.84027777777777,145.61416666666668
order_id 92525,customer_id 92525,2017-08-20 20:58:05,2017-08-20 21:15:08,2017-08-21 19:24:47,2017-08-23 17:45:02,2017-09-11,sao paulo,5.0,product_id 3248,health_beauty,11.85,29.9,68.7825,46.3375
order_id 17165,customer_id 17165,2018-06-26 11:24:48,2018-06-26 11:35:59,2018-06-26 10:58:00,2018-07-12 14:37:43,2018-07-25,Other,5.0,product_id 10103,auto,22.17,34.89,387.21527777777777,387.66194444444443
order_id 36645,customer_id 36645,2018-02-09 18:34:05,2018-02-09 18:48:24,2018-02-14 18:42:10,2018-02-16 16:58:52,2018-02-23,sao paulo,5.0,product_id 1627,drinks,9.94,47.49,166.41305555555556,46.278333333333336
order_id 962,customer_id 962,2018-01-11 09:46:16,2018-01-12 02:35:45,2018-01-13 03:03:18,2018-01-17 18:14:24,2018-02-06,sao paulo,3.0,product_id 909,health_beauty,11.6,29.9,152.4688888888889,111.185
order_id 52779,customer_id 52779,2017-10-31 09:03:33,2017-11-01 03:26:25,2017-11-03 21:54:32,2017-11-07 23:49:38,2017-11-08,osasco,4.0,product_id 22012,housewares,9.34,49.9,182.76805555555555,97.91833333333334
order_id 63879,customer_id 63879,2017-11-18 13:30:48,2017-11-18 13:46:03,2017-11-21 11:54:43,2017-11-29 21:07:13,2017-12-14,porto alegre,5.0,product_id 398,baby,16.61,52.0,271.6069444444444,201.20833333333334
order_id 86126,customer_id 86126,2018-05-02 01:07:07,2018-05-03 04:52:39,2018-05-04 15:43:00,2018-05-10 18:59:36,2018-05-24,sao bernardo do campo,5.0,product_id 5910,sports_leisure,23.21,89.9,209.87472222222223,147.27666666666667
order_id 13022,customer_id 13022,2017-11-08 20:35:32,2017-11-08 20:46:19,2017-11-09 16:18:42,2017-11-22 14:07:18,2017-11-22,sao paulo,1.0,product_id 664,luggage_accessories,37.0,129.9,329.52944444444444,309.81
order_id 26625,customer_id 26625,2017-07-02 19:39:13,2017-07-02 19:50:17,2017-07-03 13:19:31,2017-07-10 19:32:22,2017-07-25,belo horizonte,5.0,product_id 13858,stationery,15.11,194.0,191.88583333333332,174.21416666666667
order_id 31606,customer_id 31606,2018-07-17 08:06:39,2018-07-17 08:21:11,2018-07-17 15:46:00,2018-07-23 20:49:06,2018-08-02,monte mor,4.0,product_id 15594,auto,16.13,259.25,156.7075,149.05166666666668
order_id 66403,customer_id 66403,2017-11-06 11:36:06,2017-11-07 07:30:31,2017-11-08 20:29:20,2017-11-13 20:32:42,2017-11-24,jau,5.0,product_id 25455,telephony,11.85,35.0,176.94333333333333,120.05611111111111
order_id 72532,customer_id 72532,2018-03-26 22:41:20,2018-03-28 02:50:39,2018-03-29 23:26:48,2018-04-09 16:48:23,2018-04-19,porto alegre,5.0,product_id 6406,costruction_tools_garden,23.51,138.9,330.1175,257.3597222222222
order_id 88292,customer_id 88292,2018-03-05 08:53:57,2018-03-05 09:47:57,2018-03-05 18:17:30,2018-03-07 22:17:41,2018-03-21,taboao da serra,5.0,product_id 30266,computers_accessories,12.33,119.0,61.39555555555555,52.003055555555555
order_id 29348,customer_id 29348,2017-06-06 17:46:28,2017-06-08 03:05:23,2017-06-08 08:15:05,2017-06-28 14:34:56,2017-07-05,florianopolis,5.0,product_id 1663,garden_tools,38.29,109.99,524.8077777777778,486.3308333333333
order_id 60872,customer_id 60872,2018-07-05 21:40:47,2018-07-05 21:55:15,2018-07-10 06:42:00,2018-07-28 19:31:29,2018-08-02,camaragibe,4.0,product_id 824,electronics,19.04,13.65,549.845,444.82472222222225
order_id 55019,customer_id 55019,2018-06-03 23:56:23,2018-06-04 00:10:32,2018-06-04 14:18:00,2018-06-15 19:12:42,2018-07-13,sao paulo,5.0,product_id 2297,watches_gifts,20.48,215.0,283.27194444444444,268.9116666666667
order_id 90910,customer_id 90910,2017-12-17 17:46:13,2017-12-17 18:50:18,2017-12-19 14:35:32,2017-12-29 16:14:22,2018-01-17,belo horizonte,5.0,product_id 19238,perfumery,19.04,209.99,286.4691666666667,241.6472222222222
order_id 23995,customer_id 23995,2018-04-02 08:43:29,2018-04-04 03:08:57,2018-04-05 03:43:31,2018-04-16 18:41:34,2018-04-20,vitoria da conquista,4.0,product_id 12098,watches_gifts,37.65,137.0,345.96805555555557,278.9675
order_id 77194,customer_id 77194,2018-08-08 18:11:18,2018-08-08 18:25:09,2018-08-10 14:07:00,2018-08-20 16:41:22,2018-09-10,paulinia,4.0,product_id 425,health_beauty,30.11,122.99,286.50111111111113,242.5727777777778
order_id 40367,customer_id 40367,2018-06-23 20:06:28,2018-06-23 20:18:10,2018-06-25 13:43:00,2018-07-02 19:41:21,2018-07-17,niteroi,5.0,product_id 18451,health_beauty,15.38,39.99,215.58138888888888,173.9725
order_id 80641,customer_id 80641,2018-03-08 16:24:48,2018-03-09 02:31:06,2018-03-09 21:09:50,2018-03-15 11:51:28,2018-03-29,campo largo,5.0,product_id 4872,health_beauty,16.32,39.9,163.44444444444446,134.6938888888889
order_id 21949,customer_id 21949,2018-05-14 13:48:00,2018-05-14 14:09:59,2018-05-15 14:51:00,2018-05-21 21:26:39,2018-06-20,rio de janeiro,4.0,product_id 608,sports_leisure,16.9,299.0,175.64416666666668,150.59416666666667
order_id 56851,customer_id 56851,2017-08-01 09:32:24,2017-08-02 02:50:47,2017-08-02 15:17:06,2017-08-08 15:37:42,2017-08-15,sao paulo,5.0,product_id 2534,telephony,7.78,12.97,174.08833333333334,144.34333333333333
order_id 23778,customer_id 23778,2017-04-28 13:52:51,2017-04-28 14:05:11,2017-05-09 10:26:27,2017-05-16 10:04:37,2017-06-09,alem paraiba,4.0,product_id 6930,office_furniture,43.86,199.96,428.1961111111111,167.63611111111112
order_id 43917,customer_id 43917,2017-11-08 14:48:45,2017-11-08 16:11:00,2017-11-09 20:51:32,2017-11-28 17:44:45,2017-12-05,fortaleza,5.0,product_id 113,housewares,26.55,58.9,482.93333333333334,452.88694444444445
order_id 32680,customer_id 32680,2017-07-17 13:29:33,2017-07-17 13:43:29,2017-07-17 20:27:41,2017-07-29 14:04:21,2017-07-28,sao bernardo do campo,5.0,product_id 15955,toys,9.51,109.8,288.58,281.6111111111111
order_id 50230,customer_id 50230,2018-03-21 10:26:40,2018-03-21 10:48:23,2018-03-26 13:41:40,2018-03-27 17:11:48,2018-04-03,sao paulo,4.0,product_id 4020,bed_bath_table,11.15,57.0,150.75222222222223,27.502222222222223
order_id 80341,customer_id 80341,2018-07-11 10:34:33,2018-07-11 10:47:18,2018-07-17 12:04:00,2018-07-26 19:45:52,2018-08-06,Other,5.0,product_id 5458,health_beauty,38.64,53.0,369.18861111111113,223.6977777777778
order_id 32944,customer_id 32944,2018-01-12 15:57:04,2018-01-12 16:09:00,2018-01-13 15:27:41,2018-01-22 15:18:46,2018-02-07,belo horizonte,3.0,product_id 91,watches_gifts,18.85,229.0,239.36166666666668,215.8513888888889
order_id 6205,customer_id 6205,2018-03-19 14:01:34,2018-03-21 13:28:00,2018-03-23 20:26:55,2018-03-26 21:23:42,2018-03-29,sao paulo,5.0,product_id 4626,computers_accessories,22.17,1649.89,175.36888888888888,72.94638888888889
order_id 26574,customer_id 26574,2018-08-01 09:04:15,2018-08-01 09:15:07,2018-08-02 08:13:00,2018-08-07 11:57:02,2018-08-10,adamantina,4.0,product_id 13841,housewares,13.97,55.9,146.87972222222223,123.73388888888888
order_id 52882,customer_id 52882,2018-02-14 11:08:40,2018-02-14 11:28:17,2018-02-15 15:47:14,2018-02-24 00:08:33,2018-03-09,sao paulo,4.0,product_id 7185,computers_accessories,12.17,70.0,228.99805555555557,200.3552777777778
order_id 28154,customer_id 28154,2017-07-14 21:31:30,2017-07-14 21:43:28,2017-07-18 16:03:47,2017-07-24 17:48:35,2017-08-07,itajuba,5.0,product_id 12094,toys,11.88,54.9,236.28472222222223,145.74666666666667
order_id 36262,customer_id 36262,2017-08-02 15:01:48,2017-08-03 16:10:20,2017-08-04 22:13:56,2017-08-09 20:39:49,2017-08-23,sao paulo,5.0,product_id 7511,garden_tools,11.85,20.9,173.63361111111112,118.43138888888889
order_id 56029,customer_id 56029,2018-01-06 09:59:00,2018-01-06 10:07:12,2018-01-09 23:47:26,2018-01-10 20:51:54,2018-01-26,mogi das cruzes,4.0,product_id 46,furniture_decor,13.08,69.9,106.88166666666666,21.074444444444445
order_id 88086,customer_id 88086,2017-08-28 20:23:50,2017-08-28 20:35:10,2017-08-29 16:56:23,2017-09-04 13:57:54,2017-09-15,belo horizonte,4.0,product_id 30212,garden_tools,17.07,329.99,161.5677777777778,141.02527777777777
order_id 93026,customer_id 93026,2018-05-03 20:26:55,2018-05-04 15:10:22,2018-05-07 16:16:00,2018-05-16 17:56:51,2018-05-30,betim,5.0,product_id 31177,small_appliances,27.29,79.99,309.49888888888887,217.68083333333334
order_id 71833,customer_id 71833,2017-09-05 22:34:08,2017-09-06 03:04:12,2017-09-08 15:43:47,2017-09-19 19:10:34,2017-09-27,volta redonda,5.0,product_id 3055,sports_leisure,17.38,128.7,332.6072222222222,267.44638888888886
order_id 40120,customer_id 40120,2017-11-25 10:31:51,2017-11-25 10:54:14,2018-01-04 22:34:19,2018-01-10 18:32:27,2017-12-20,santo andre,2.0,product_id 18376,bed_bath_table,21.33,119.9,1112.01,139.9688888888889
order_id 34191,customer_id 34191,2018-08-18 13:38:46,2018-08-20 11:49:51,2018-08-21 20:05:00,2018-08-30 12:32:42,2018-09-25,Other,1.0,product_id 16461,health_beauty,52.74,55.65,286.8988888888889,208.46166666666667
order_id 78246,customer_id 78246,2018-02-20 20:27:07,2018-02-20 20:35:34,2018-02-23 23:54:35,2018-03-12 17:05:07,2018-03-15,volta redonda,3.0,product_id 1612,housewares,15.1,19.9,476.6333333333333,401.17555555555555
order_id 80412,customer_id 80412,2017-02-18 17:58:31,2017-02-18 18:10:10,2017-02-21 12:06:32,2017-03-10 08:27:31,2017-03-21,maravilha,2.0,product_id 14969,consoles_games,15.6,55.99,470.48333333333335,404.3497222222222
order_id 16251,customer_id 16251,2018-02-07 16:13:31,2018-02-07 16:49:12,2018-02-09 21:25:16,2018-02-16 20:51:55,2018-02-23,sorocaba,5.0,product_id 9733,auto,15.31,79.9,220.64,167.44416666666666
order_id 33606,customer_id 33606,2018-02-22 23:33:58,2018-02-22 23:47:52,2018-02-26 22:17:43,2018-02-28 22:12:58,2018-03-12,valinhos,5.0,product_id 20,health_beauty,9.44,89.99,142.65,47.920833333333334
order_id 82132,customer_id 82132,2017-11-06 08:38:45,2017-11-06 08:50:26,2017-11-09 19:09:29,2017-12-05 21:38:54,2017-11-30,chapeco,2.0,product_id 28974,furniture_decor,15.28,75.9,709.0025,626.4902777777778
order_id 64745,customer_id 64745,2018-01-08 11:27:48,2018-01-09 07:19:12,2018-01-10 12:21:56,2018-01-18 13:17:13,2018-02-05,sao paulo,4.0,product_id 789,bed_bath_table,11.85,39.99,241.82361111111112,192.92138888888888
order_id 73669,customer_id 73669,2018-03-15 12:39:26,2018-03-15 12:50:51,2018-03-16 17:54:31,2018-03-18 16:38:38,2018-03-27,sao paulo,2.0,product_id 3248,health_beauty,7.71,29.9,75.98666666666666,46.735277777777775
order_id 50756,customer_id 50756,2017-09-12 16:28:17,2017-09-14 02:50:35,2017-09-14 16:24:04,2017-09-15 19:08:01,2017-09-22,itapevi,4.0,product_id 15468,perfumery,7.78,18.9,74.66222222222223,26.7325
order_id 89544,customer_id 89544,2017-09-08 09:22:53,2017-09-08 09:35:20,2017-09-08 21:44:55,2017-09-16 13:05:50,2017-09-20,campinas,5.0,product_id 21895,health_beauty,9.34,37.9,195.71583333333334,183.3486111111111
order_id 85700,customer_id 85700,2018-08-19 14:22:30,2018-08-20 12:10:43,2018-08-20 15:18:00,2018-08-27 23:52:45,2018-09-11,Other,5.0,product_id 3950,housewares,18.28,25.9,201.50416666666666,176.57916666666668
order_id 1781,customer_id 1781,2017-08-20 13:13:37,2017-08-22 03:50:47,2017-08-23 17:48:54,2017-09-06 20:10:14,2017-09-13,jaguariuna,4.0,product_id 1575,sports_leisure,15.1,34.6,414.9436111111111,338.35555555555555
order_id 73769,customer_id 73769,2017-09-29 17:18:01,2017-09-30 17:24:14,2017-10-02 20:12:29,2017-10-13 14:39:44,2017-10-30,porto alegre,5.0,product_id 4541,cool_stuff,17.65,199.99,333.3619444444444,258.45416666666665
order_id 1636,customer_id 1636,2018-05-05 14:20:42,2018-05-05 14:30:13,2018-05-07 07:26:00,2018-05-09 20:21:54,2018-05-21,sao paulo,5.0,product_id 1456,sports_leisure,7.39,39.9,102.02,60.931666666666665
order_id 79155,customer_id 79155,2018-05-09 19:43:12,2018-05-09 19:55:25,2018-05-10 08:17:00,2018-06-12 16:32:41,2018-06-06,Other,2.0,product_id 11451,watches_gifts,24.29,369.0,812.8247222222222,800.2613888888889
order_id 66538,customer_id 66538,2017-02-15 09:34:07,2017-02-15 09:45:14,2017-02-15 14:18:31,2017-02-24 10:28:59,2017-03-16,campinas,4.0,product_id 25489,furniture_decor,17.37,89.99,216.91444444444446,212.17444444444445
order_id 34527,customer_id 34527,2017-10-24 13:00:44,2017-10-25 02:14:12,2017-10-27 21:08:51,2017-11-09 23:34:55,2017-11-24,Other,4.0,product_id 3484,telephony,25.63,25.9,394.5697222222222,314.43444444444447
order_id 58565,customer_id 58565,2018-02-01 20:21:45,2018-02-01 20:35:25,2018-02-05 15:05:05,2018-02-09 15:08:43,2018-03-02,sao paulo,2.0,product_id 716,computers_accessories,1.69,89.9,186.78277777777777,96.06055555555555
order_id 9354,customer_id 9354,2018-02-28 11:25:33,2018-02-28 11:50:32,2018-03-02 00:15:08,2018-03-14 22:13:26,2018-03-19,ribeirao pires,5.0,product_id 126,watches_gifts,12.51,145.0,346.79805555555555,309.9716666666667
order_id 5368,customer_id 5368,2017-11-20 11:45:29,2017-11-20 11:57:18,2017-12-01 19:27:54,2017-12-20 00:43:25,2017-12-15,conselheiro lafaiete,4.0,product_id 4093,toys,17.0,176.9,708.9655555555555,437.2586111111111
order_id 45347,customer_id 45347,2018-06-21 17:30:49,2018-06-21 18:21:22,2018-06-22 14:24:00,2018-06-26 01:36:36,2018-07-13,uberlandia,4.0,product_id 2856,sports_leisure,15.7,89.5,104.0963888888889,83.21
order_id 52368,customer_id 52368,2018-02-11 12:27:34,2018-02-12 12:28:19,2018-02-14 14:55:17,2018-02-22 01:23:01,2018-03-12,sao bernardo do campo,1.0,product_id 62,computers_accessories,40.37,149.0,252.92416666666668,178.4622222222222
order_id 88348,customer_id 88348,2018-02-18 17:44:41,2018-02-18 18:46:48,2018-02-21 09:47:11,2018-03-13 00:48:41,2018-03-15,joinville,5.0,product_id 15403,sports_leisure,15.31,79.9,535.0666666666667,471.025
order_id 91688,customer_id 91688,2017-12-14 20:24:06,2017-12-16 11:34:08,2017-12-20 20:52:04,2018-01-09 23:51:45,2018-01-19,belem,5.0,product_id 25063,baby,25.85,200.0,627.4608333333333,482.9947222222222
order_id 64330,customer_id 64330,2018-07-06 11:16:55,2018-07-06 11:31:07,2018-07-10 14:44:00,2018-07-21 10:32:51,2018-07-31,fortaleza,5.0,product_id 24983,stationery,6.42,61.0,359.2655555555556,259.81416666666667
order_id 47925,customer_id 47925,2018-08-06 07:41:37,2018-08-06 07:50:11,2018-08-06 16:39:00,2018-08-08 16:21:48,2018-08-09,sao paulo,5.0,product_id 11365,telephony,7.82,80.3,56.66972222222222,47.71333333333333
order_id 22869,customer_id 22869,2018-07-20 16:06:16,2018-07-20 16:24:19,2018-07-23 15:36:00,2018-07-27 20:44:38,2018-08-10,brasilia,5.0,product_id 12471,garden_tools,16.54,49.99,172.63944444444445,101.1438888888889
order_id 92558,customer_id 92558,2018-06-26 20:48:33,2018-06-26 21:07:25,2018-06-27 11:31:00,2018-06-27 17:31:53,2018-07-25,porto seguro,1.0,product_id 12582,bed_bath_table,27.65,99.99,20.72222222222222,6.014722222222222
order_id 90531,customer_id 90531,2018-06-13 09:27:05,2018-06-13 09:39:54,2018-06-18 15:07:00,2018-06-19 18:17:20,2018-06-28,sao paulo,1.0,product_id 10131,bed_bath_table,8.35,27.5,152.8375,27.17222222222222
order_id 49942,customer_id 49942,2018-04-02 23:12:09,2018-04-02 23:27:59,2018-04-04 03:07:40,2018-04-16 20:24:34,2018-05-02,braganca paulista,5.0,product_id 1909,computers_accessories,13.78,94.0,333.20694444444445,305.2816666666667
order_id 50052,customer_id 50052,2017-03-03 14:21:58,2017-03-03 14:35:09,2017-03-03 16:08:50,2017-03-17 12:52:17,2017-03-28,brasilia,5.0,product_id 1123,furniture_decor,16.05,10.99,334.5052777777778,332.7241666666667
order_id 64956,customer_id 64956,2018-06-28 16:21:23,2018-06-28 16:35:12,2018-06-29 14:27:00,2018-07-03 20:46:28,2018-07-18,amparo,5.0,product_id 3495,health_beauty,12.86,28.95,124.41805555555555,102.32444444444444
order_id 70336,customer_id 70336,2017-04-08 22:29:08,2017-04-08 22:42:19,2017-04-12 13:40:29,2017-05-09 09:21:42,2017-05-19,santa luzia,5.0,product_id 10124,food,29.62,99.0,730.8761111111111,643.6869444444444
order_id 19364,customer_id 19364,2018-03-18 11:09:02,2018-03-20 03:28:30,2018-03-21 12:26:48,2018-03-23 00:07:50,2018-03-29,santos,5.0,product_id 4276,electronics,7.39,21.9,108.98,35.68388888888889
